_key;code;name;division;lat;lng;parent
ML-BK0;ML-BK0;Bamako;district;12.646861;-8.00170049999997;ML
ML-7;ML-7;Gao;region;16.2666667;-0.049999999999954525;ML
ML-1;ML-1;Kayes;region;14.45;-11.433333299999958;ML
ML-8;ML-8;Kidal;region;18.444309;1.4015229999999974;ML
ML-2;ML-2;Koulikoro;region;12.8666667;-7.566666700000042;ML
ML-5;ML-5;Mopti;region;14.48319;-4.183031000000028;ML
ML-4;ML-4;Ségou;region;13.440597;-6.265321999999969;ML
ML-3;ML-3;Sikasso;region;11.316667;-5.666666999999961;ML
ML-6;ML-6;Tombouctou;region;16.77532;-3.0082649999999376;ML
MM;MM;Myanmar;country;21.913965;95.95622300000002;
MM-07;MM-07;Ayeyarwady;division;;;MM
MM-02;MM-02;Bago;division;17.32774;96.49845099999993;MM
MM-03;MM-03;Magway;division;20.14027;94.92695900000001;MM
MM-04;MM-04;Mandalay;division;21.975941;96.08415200000002;MM
MM-01;MM-01;Sagaing;division;21.880079;95.962311;MM
MM-05;MM-05;Tanintharyi;division;12.0822476;99.02118129999997;MM
MM-06;MM-06;Yangon;division;16.783656;96.15683100000001;MM
MM-14;MM-14;Chin;state;16.8089755;96.14157069999999;MM
MM-11;MM-11;Kachin;state;44.6807294;-93.28115780000002;MM
MM-12;MM-12;Kayah;state;41.4456023;31.802268599999934;MM
MM-13;MM-13;Kayin;state;16.8820408;96.11196300000006;MM
MM-15;MM-15;Mon;state;16.853795;96.12605200000007;MM
MM-16;MM-16;Rakhine;state;16.7876964;96.16896810000003;MM
MM-17;MM-17;Shan;state;16.8060208;96.13796669999999;MM
MN;MN;Mongolia;country;46.862496;103.84665599999994;
MN-073;MN-073;Arhangay;province;;;MN
MN-069;MN-069;Bayanhongor;province;46.1916667;100.71777780000002;MN
MN-071;MN-071;Bayan-Ölgiy;province;48.9683333;89.96861109999998;MN
MN-067;MN-067;Bulgan;province;48.8119444;103.53361110000003;MN
MN-061;MN-061;Dornod;province;48.0677702;114.5260763;MN
MN-063;MN-063;Dornogovi;province;;;MN
MN-059;MN-059;Dundgovi;province;;;MN
MN-057;MN-057;Dzavhan;province;;;MN
MN-065;MN-065;Govi-Altay;province;46.3727778;96.2572222;MN
MN-039;MN-039;Hentiy;province;48.094311;109.80410000000006;MN
MN-043;MN-043;Hovd;province;48.0047;91.63613099999998;MN
MN-041;MN-041;Hövsgöl;province;;;MN
MN-053;MN-053;Ömnögovi;province;;;MN
MN-055;MN-055;Övörhangay;province;;;MN
MN-049;MN-049;Selenge;province;50.2345827;106.20351430000005;MN
MN-051;MN-051;Sühbaatar;province;46.887696;113.40535239999997;MN
MN-047;MN-047;Töv;province;;;MN
MN-046;MN-046;Uvs;province;48.9906268;89.99350370000002;MN
MN-1;MN-1;Ulanbaatar;municipality;47.921378;106.90553999999997;MN
MN-037;MN-037;Darhan uul;municipality;49.0495592;105.3893137;MN
MN-064;MN-064;Govi-Sumber;municipality;;;MN
MN-035;MN-035;Orhon;municipality;;;MN
MO;MO;Macao;country;22.198745;113.54387300000008;
MR;MR;Mauritania;country;21.00789;-10.940834999999993;
MR-NKC;MR-NKC;Nouakchott;district;18.084061;-15.978420000000028;MR
MR-07;MR-07;Adrar;region;;;MR
MR-03;MR-03;Assaba;region;;;MR
MR-05;MR-05;Brakna;region;;;MR
MR-08;MR-08;Dakhlet Nouadhibou;region;20.9333333;-17.03333329999998;MR
MR-04;MR-04;Gorgol;region;;;MR
MR-10;MR-10;Guidimaka;region;;;MR
MR-01;MR-01;Hodh ech Chargui;region;;;MR
MR-02;MR-02;Hodh el Charbi;region;;;MR
MR-12;MR-12;Inchiri;region;;;MR
MR-09;MR-09;Tagant;region;;;MR
MR-11;MR-11;Tiris Zemmour;region;;;MR
MR-06;MR-06;Trarza;region;;;MR
MT;MT;Malta;country;48.3555556;-107.8713889;
MT-01;MT-01;Attard;local council;35.8879888;14.442607800000019;MT
MT-02;MT-02;Balzan;local council;35.8731516;14.439720699999953;MT
MT-03;MT-03;Birgu;local council;35.8888398;14.520091500000035;MT
MT-04;MT-04;Birkirkara;local council;35.8950606;14.463049899999987;MT
MT-05;MT-05;Birżebbuġa;local council;35.8304915;14.530126999999993;MT
MT-06;MT-06;Bormla;local council;35.8743537;14.522833999999989;MT
MT-07;MT-07;Dingli;local council;35.8563889;14.383055600000034;MT
MT-08;MT-08;Fgura;local council;35.8730542;14.520880199999965;MT
MT-09;MT-09;Floriana;local council;35.9040895;14.488814999999931;MT
MT-10;MT-10;Fontana;local council;30.527739;-99.85257590000003;MT
MT-11;MT-11;Gudja;local council;35.8512182;14.502057100000002;MT
MT-12;MT-12;Gżira;local council;35.9037636;14.502175999999963;MT
MT-13;MT-13;Għajnsielem;local council;36.0265491;14.289838700000018;MT
MT-14;MT-14;Għarb;local council;36.060097;14.208884000000012;MT
MT-15;MT-15;Għargħur;local council;35.9239442;14.45175560000007;MT
MT-16;MT-16;Għasri;local council;36.0795327;14.22965529999999;MT
MT-17;MT-17;Għaxaq;local council;35.8479444;14.5189838;MT
MT-18;MT-18;Ħamrun;local council;35.8884784;14.488611600000013;MT
MT-19;MT-19;Iklin;local council;35.8504373;14.512087500000007;MT
MT-20;MT-20;Isla;local council;35.8877284;14.515975799999978;MT
MT-21;MT-21;Kalkara;local council;36.0261756;14.235067299999969;MT
MT-22;MT-22;Kerċem;local council;36.042495;14.230332599999997;MT
MT-23;MT-23;Kirkop;local council;35.8420134;14.485034199999973;MT
MT-24;MT-24;Lija;local council;35.901996;14.448781999999937;MT
MT-25;MT-25;Luqa;local council;35.849777;14.495401000000015;MT
MT-26;MT-26;Marsa;local council;35.8812303;14.49145539999995;MT
MT-27;MT-27;Marsaskala;local council;35.8658707;14.564163199999939;MT
MT-28;MT-28;Marsaxlokk;local council;35.8514918;14.531830899999932;MT
MT-29;MT-29;Mdina;local council;35.8568657;14.438607400000024;MT
MT-30;MT-30;Mellieħa;local council;35.9554241;14.365363000000002;MT
MT-31;MT-31;Mġarr;local council;35.9194694;14.366321599999992;MT
MT-32;MT-32;Mosta;local council;35.909817;14.425944999999956;MT
MT-33;MT-33;Mqabba;local council;35.8472885;14.453591299999971;MT
MT-34;MT-34;Msida;local council;35.8997993;14.486613900000066;MT
MT-35;MT-35;Mtarfa;local council;35.8907135;14.397900199999981;MT
MT-36;MT-36;Munxar;local council;36.0324853;14.232669499999929;MT
MT-37;MT-37;Nadur;local council;36.0377433;14.294253600000047;MT
MT-38;MT-38;Naxxar;local council;35.9252778;14.440000000000055;MT
MT-39;MT-39;Paola;local council;40.2457051;16.46396189999996;MT
MT-40;MT-40;Pembroke;local council;45.6298153;-76.88135879999999;MT
MT-41;MT-41;Pietà;local council;40.7423001;16.244173899999964;MT
MT-42;MT-42;Qala;local council;36.0325;14.33583329999999;MT
MT-43;MT-43;Qormi;local council;35.8778714;14.47307109999997;MT
MT-44;MT-44;Qrendi;local council;35.8493543;14.438388799999984;MT
MT-45;MT-45;Rabat Għawdex;local council;36.0462147;14.239461399999982;MT
MT-46;MT-46;Rabat Malta;local council;35.8816023;14.449039800000037;MT
MT-47;MT-47;Safi;local council;35.8449903;14.50046969999994;MT
MT-48;MT-48;San Ġiljan;local council;35.8873749;14.517129000000068;MT
MT-49;MT-49;San Ġwann;local council;35.8864233;14.486503299999981;MT
MT-50;MT-50;San Lawrenz;local council;35.8861207;14.518174499999986;MT
MT-51;MT-51;San Pawl il-Baħar;local council;35.953041;14.380867200000012;MT
MT-52;MT-52;Sannat;local council;36.0290762;14.243961600000034;MT
MT-53;MT-53;Santa Luċija;local council;35.8532564;14.53298129999996;MT
MT-54;MT-54;Santa Venera;local council;35.8766873;14.439033900000027;MT
MT-55;MT-55;Siġġiewi;local council;35.868651;14.445298500000035;MT
MT-56;MT-56;Sliema;local council;35.90846;14.50548690000005;MT
MT-57;MT-57;Swieqi;local council;35.9200695;14.483894400000054;MT
MT-58;MT-58;Ta’ Xbiex;local council;35.9007416;14.497644700000023;MT
MT-59;MT-59;Tarxien;local council;35.8691548;14.50859730000002;MT
MT-60;MT-60;Valletta;local council;35.8735785;14.503099399999996;MT
MT-61;MT-61;Xagħra;local council;36.0407595;14.261593500000004;MT
MT-62;MT-62;Xewkija;local council;36.0271827;14.272117200000025;MT
MT-63;MT-63;Xgħajra;local council;35.8834472;14.541890700000067;MT
MT-64;MT-64;Żabbar;local council;35.8762631;14.535899200000017;MT
MT-65;MT-65;Żebbuġ Għawdex;local council;35.8747928;14.444065300000034;MT
MT-66;MT-66;Żebbuġ Malta;local council;35.8749122;14.477849900000024;MT
MT-67;MT-67;Żejtun;local council;35.8636048;14.518105300000002;MT
MT-68;MT-68;Żurrieq;local council;35.8398639;14.47093080000002;MT
MU;MU;Mauritius;country;-20.348404;57.55215199999998;
MU-BR;MU-BR;Beau Bassin-Rose Hill;city;-20.2230305;57.46838300000002;MU
MU-CU;MU-CU;Curepipe;city;-20.3166667;57.51666669999997;MU
MU-PU;MU-PU;Port Louis;city;-20.165279;57.496380000000045;MU
MU-QB;MU-QB;Quatre Bornes;city;-20.26026;57.47100799999998;MU
MU-VP;MU-VP;Vacoas-Phoenix;city;-20.299009;57.47967900000003;MU
MU-AG;MU-AG;Agalega Islands;dependency;;;MU
MU-CC;MU-CC;Cargados Carajos Shoals;dependency;;;MU
MU-RO;MU-RO;Rodrigues Island;dependency;-19.7026025;63.42721849999998;MU
MU-BL;MU-BL;Black River;district;-20.35;57.36666700000001;MU
MU-FL;MU-FL;Flacq;district;27.6648274;-81.51575350000002;MU
MU-GP;MU-GP;Grand Port;district;;;MU
MU-MO;MU-MO;Moka;district;-20.2166667;57.5;MU
MU-PA;MU-PA;Pamplemousses;district;-20.1094972;57.58158920000005;MU
MU-PW;MU-PW;Plaines Wilhems;district;;;MU
MU-PL;MU-PL;Port Louis;district;-20.1756583;57.519310599999926;MU
MU-RP;MU-RP;Rivière du Rempart;district;-20.108271;57.68442900000002;MU
MU-SA;MU-SA;Savanne;district;;;MU
MV;MV;Maldives;country;3.202778;73.22068000000002;
MV-MLE;MV-MLE;Male;city;4.175;73.50888889999999;MV
MV-02;MV-02;Alif;atoll;3.9333333;72.71666670000002;MV
MV-20;MV-20;Baa;atoll;5.0232416;72.83937689999993;MV
MV-17;MV-17;Dhaalu;atoll;;;MV
MV-14;MV-14;Faafu;atoll;;;MV
MV-27;MV-27;Gaafu Aliff;atoll;;;MV
MV-28;MV-28;Gaafu Daalu;atoll;;;MV
MV-29;MV-29;Gnaviyani;atoll;;;MV
MV-07;MV-07;Haa Alif;atoll;4.174639;73.50310089999994;MV
MV-23;MV-23;Haa Dhaalu;atoll;;;MV
MV-26;MV-26;Kaafu;atoll;4.9588188;73.46350419999999;MV
MV-05;MV-05;Laamu;atoll;;;MV
MV-03;MV-03;Lhaviyani;atoll;5.4449003;73.3648829;MV
MV-12;MV-12;Meemu;atoll;40.6482052;35.818781599999966;MV
MV-25;MV-25;Noonu;atoll;5.662222;73.2750618;MV
MV-13;MV-13;Raa;atoll;-22.7186759;-42.829285700000014;MV
MV-01;MV-01;Seenu;atoll;-0.6932558;73.15616569999997;MV
MV-24;MV-24;Shaviyani;atoll;;;MV
MV-08;MV-08;Thaa;atoll;2.2055985;73.14261299999998;MV
MV-04;MV-04;Vaavu;atoll;55.8848095;12.936958799999957;MV
MW;MW;Malawi;country;-13.254308;34.30152499999997;
MW C;MW C;Central Region;region;-13.4830679;34.15319469999997;MW
MW N;MW N;Northern Region;region;-10.9625469;34.15319469999997;MW
MW S;MW S;Southern Region;region;-15.4201189;35.03881639999997;MW
MW-BA;MW-BA;Balaka;district;-14.98053;34.95586000000003;MW S
MW-BL;MW-BL;Blantyre;district;-15.7861111;35.00583329999995;MW S
MW-CK;MW-CK;Chikwawa;district;-16.035;34.80099999999993;MW S
MW-CR;MW-CR;Chiradzulu;district;-15.6759485;35.1406293;MW S
MW-CT;MW-CT;Chitipa;district;-9.7019444;33.26999999999998;MW N
MW-DE;MW-DE;Dedza;district;-14.37823;34.33248900000001;MW C
MW-DO;MW-DO;Dowa;district;-13.6514687;33.935975600000006;MW C
MW-KR;MW-KR;Karonga;district;-9.9333333;33.93333329999996;MW N
MW-KS;MW-KS;Kasungu;district;-13.0333333;33.48333330000003;MW C
MW-LK;MW-LK;Likoma;district;-12.0584005;34.735403099999985;MW N
MW-LI;MW-LI;Lilongwe;district;-13.9833333;33.78333329999998;MW C
MW-MH;MW-MH;Machinga;district;-15.1699934;35.29997789999993;MW S
MW-MG;MW-MG;Mangochi;district;-14.47755;35.26374099999998;MW S
MW-MC;MW-MC;Mchinji;district;-13.79994;32.88021100000003;MW C
MW-MU;MW-MU;Mulanje;district;-16.033333;35.5;MW S
MW-MW;MW-MW;Mwanza;district;-15.5997929;34.51406369999995;MW S
MW-MZ;MW-MZ;Mzimba;district;-11.9;33.60000000000002;MW N
MW-NE;MW-NE;Neno;district;-15.559766;34.50436719999993;MW N
MW-NB;MW-NB;Nkhata Bay;district;-11.6074;34.29363999999998;MW N
MW-NK;MW-NK;Nkhotakota;district;-12.92925;34.29636000000005;MW C
MW-NS;MW-NS;Nsanje;district;-16.921221;35.26216899999997;MW S
MW-NU;MW-NU;Ntcheu;district;-14.816667;34.63333299999999;MW C
MW-NI;MW-NI;Ntchisi;district;-13.3762517;33.865198400000054;MW C
MW-PH;MW-PH;Phalombe;district;-15.7633303;35.658750300000065;MW S
MW-RU;MW-RU;Rumphi;district;-11.01995;33.85741000000007;MW N
MW-SA;MW-SA;Salima;district;-13.78074;34.458481000000006;MW C
MW-TH;MW-TH;Thyolo;district;-16.069257;35.1406293;MW S
MW-ZO;MW-ZO;Zomba;district;-15.3833333;35.33333330000005;MW S
MX;MX;Mexico;country;19.4968732;-99.72326729999997;
MX-DIF;MX-DIF;Distrito Federal;federal district;19.4270499;-99.12757110000001;MX
MX-AGU;MX-AGU;Aguascalientes;state;21.8817964;-102.29127010000002;MX
MX-BCN;MX-BCN;Baja California;state;30.8406338;-115.28375849999998;MX
MX-BCS;MX-BCS;Baja California Sur;state;26.0444446;-111.66607249999998;MX
MX-CAM;MX-CAM;Campeche;state;19.8454459;-90.5236731;MX
MX-COA;MX-COA;Coahuila;state;32.6415503;-115.4941981;MX
MX-COL;MX-COL;Colima;state;19.2433333;-103.72472219999997;MX
MX-CHP;MX-CHP;Chiapas;state;16.3224417;-91.79106189999999;MX
MX-CHH;MX-CHH;Chihuahua;state;28.6352778;-106.08888890000003;MX
MX-DUR;MX-DUR;Durango;state;24.0277202;-104.65317590000001;MX
MX-GUA;MX-GUA;Guanajuato;state;21.018111;-101.25832000000003;MX
MX-GRO;MX-GRO;Guerrero;state;17.5897949;-99.18211810000003;MX
MX-HID;MX-HID;Hidalgo;state;20.6668191;-99.01289259999999;MX
MX-JAL;MX-JAL;Jalisco;state;19.711419;-103.47538320000001;MX
MX-MEX;MX-MEX;México;state;19.4270499;-99.12757110000001;MX
MX-MIC;MX-MIC;Michoacán;state;19.5665192;-101.7068294;MX
MX-MOR;MX-MOR;Morelos;state;18.6366815;-98.95903750000002;MX
MX-NAY;MX-NAY;Nayarit;state;21.7513844;-104.84546190000003;MX
MX-NLE;MX-NLE;Nuevo León;state;23.452738;-100.037148;MX
MX-OAX;MX-OAX;Oaxaca;state;17.0669444;-96.72027780000002;MX
MX-PUE;MX-PUE;Puebla;state;19.0412967;-98.20619959999999;MX
MX-QUE;MX-QUE;Querétaro;state;20.5930556;-100.39222219999999;MX
MX-ROO;MX-ROO;Quintana Roo;state;19.1817393;-88.4791376;MX
MX-SLP;MX-SLP;San Luis Potosí;state;22.1564699;-100.98554089999999;MX
MX-SIN;MX-SIN;Sinaloa;state;25.9169914;-108.05547839999997;MX
MX-SON;MX-SON;Sonora;state;32.0621992;-114.97192210000003;MX
MX-TAB;MX-TAB;Tabasco;state;17.8409173;-92.6189273;MX
MX-TAM;MX-TAM;Tamaulipas;state;24.26694;-98.8362755;MX
MX-TLA;MX-TLA;Tlaxcala;state;19.3122222;-98.23944440000002;MX
MX-VER;MX-VER;Veracruz;state;19.1727167;-96.13326890000002;MX
MX-YUC;MX-YUC;Yucatán;state;20.993468;-89.6239875;MX
MX-ZAC;MX-ZAC;Zacatecas;state;22.7709249;-102.58325389999999;MX
MY;MY;Malaysia;country;4.210484;101.97576600000002;
MY-14;MY-14;Wilayah Persekutuan Kuala Lumpur;federal territories;3.171918;101.67145400000004;MY
MY-15;MY-15;Wilayah Persekutuan Labuan;federal territories;5.3109549;115.22448529999997;MY
MY-16;MY-16;Wilayah Persekutuan Putrajaya;federal territories;2.93436;101.70891000000006;MY
MY-01;MY-01;Johor;state;3.0013002;101.40165290000004;MY
MY-02;MY-02;Kedah;state;5.4189243;100.32976510000003;MY
MY-03;MY-03;Kelantan;state;3.1412664;101.6770295;MY
MY-04;MY-04;Melaka;state;2.205685;102.25615500000004;MY
MY-05;MY-05;Negeri Sembilan;state;3.1387617;101.67691680000007;MY
MY-06;MY-06;Pahang;state;5.4150248;100.31994450000002;MY
MY-08;MY-08;Perak;state;3.0435481;101.45651010000006;MY
MY-09;MY-09;Perlis;state;4.6083575;101.1158441;MY
MY-07;MY-07;Pulau Pinang;state;5.41792;100.32959700000004;MY
MY-12;MY-12;Sabah;state;5.964671;116.08268499999997;MY
MY-13;MY-13;Sarawak;state;1.540894;110.32256499999994;MY
MY-10;MY-10;Selangor;state;3.056596;101.64030500000001;MY
MY-11;MY-11;Terengganu;state;5.371711;103.08303799999999;MY
MZ;MZ;Mozambique;country;-18.665695;35.52956199999994;
MZ-MPM;MZ-MPM;Maputo (city);city;-25.9666667;32.58333330000005;MZ
MZ-P;MZ-P;Cabo Delgado;province;-12.3335474;39.32062410000003;MZ
MZ-G;MZ-G;Gaza;province;-23.0221928;32.71813750000001;MZ
MZ-I;MZ-I;Inhambane;province;-23.873541;35.388259999999946;MZ
MZ-B;MZ-B;Manica;province;-18.9344444;32.875555599999984;MZ
MZ-L;MZ-L;Maputo;province;-25.9666667;32.58333330000005;MZ
MZ-N;MZ-N;Numpula;province;-15.1166667;39.26666669999997;MZ
MZ-A;MZ-A;Niassa;province;-12.7826202;36.60939259999998;MZ
MZ-S;MZ-S;Sofala;province;-19.2039073;34.86241659999996;MZ
MZ-T;MZ-T;Tete;province;-16.1666667;33.60000000000002;MZ
MZ-Q;MZ-Q;Zambezia;province;-16.5638987;36.60939259999998;MZ
NA;NA;Namibia;country;-22.95764;18.490409999999997;
NA-CA;NA-CA;Caprivi;region;36.778261;-119.41793239999998;NA
NA-ER;NA-ER;Erongo;region;;;NA
NA-HA;NA-HA;Hardap;region;-24.533333;17.933332999999948;NA
NA-KA;NA-KA;Karas;region;;;NA
NA-KH;NA-KH;Khomas;region;-22.535498;16.747544999999946;NA
NA-KU;NA-KU;Kunene;region;;;NA
NA-OW;NA-OW;Ohangwena;region;;;NA
NA-OK;NA-OK;Okavango;region;;;NA
NA-OH;NA-OH;Omaheke;region;-21.8466651;19.188004699999965;NA
NA-OS;NA-OS;Omusati;region;;;NA
NA-ON;NA-ON;Oshana;region;;;NA
NA-OT;NA-OT;Oshikoto;region;;;NA
NA-OD;NA-OD;Otjozondjupa;region;;;NA
NE;NE;Niger;country;13.512668;2.112516000000028;
NE-8;NE-8;Niamey;capital district;13.512668;2.112516000000028;NE
NE-1;NE-1;Agadez;department;16.9666667;7.983333300000027;NE
NE-2;NE-2;Diffa;department;13.3166667;12.616666699999996;NE
NE-3;NE-3;Dosso;department;13.04708;3.2039099999999507;NE
NE-4;NE-4;Maradi;department;13.4833333;7.100000000000023;NE
NE-5;NE-5;Tahoua;department;14.9;5.266666999999984;NE
NE-6;NE-6;Tillabéri;department;14.2166667;1.4500000000000455;NE
NE-7;NE-7;Zinder;department;13.8052778;8.988333300000022;NE
NG;NG;Nigeria;country;9.081999;8.675277000000051;
NG-FC;NG-FC;Abuja Capital Territory;capital territory;9.058036;7.489060999999992;NG
NG-AB;NG-AB;Abia;state;5.1166667;7.366666699999996;NG
NG-AD;NG-AD;Adamawa;state;;;NG
NG-AK;NG-AK;Akwa Ibom;state;;;NG
NG-AN;NG-AN;Anambra;state;;;NG
NG-BA;NG-BA;Bauchi;state;10.30982;9.845172000000048;NG
NG-BY;NG-BY;Bayelsa;state;;;NG
NG-BE;NG-BE;Benue;state;;;NG
NG-BO;NG-BO;Borno;state;;;NG
NG-CR;NG-CR;Cross River;state;41.263153;-73.61331200000001;NG
NG-DE;NG-DE;Delta;state;-11.9385307;-76.99765560000003;NG
NG-EB;NG-EB;Ebonyi;state;;;NG
NG-ED;NG-ED;Edo;state;6.3425117;5.618197900000041;NG
NG-EK;NG-EK;Ekiti;state;;;NG
NG-EN;NG-EN;Enugu;state;6.4526667;7.510333299999957;NG
NG-GO;NG-GO;Gombe;state;10.2824;11.17479000000003;NG
NG-IM;NG-IM;Imo;state;;;NG
NG-JI;NG-JI;Jigawa;state;12.6212435;8.970081700000037;NG
NG-KD;NG-KD;Kaduna;state;10.5166667;7.433333299999958;NG
NG-KN;NG-KN;Kano;state;12;8.516666999999984;NG
NG-KT;NG-KT;Katsina;state;12.99302;7.606163000000038;NG
NG-KE;NG-KE;Kebbi;state;;;NG
NG-KO;NG-KO;Kogi;state;;;NG
NG-KW;NG-KW;Kwara;state;8.9847995;4.56244259999994;NG
NG-LA;NG-LA;Lagos;state;6.4530556;3.3958333000000493;NG
NG-NA;NG-NA;Nassarawa;state;8.5474692;7.71180030000005;NG
NG-NI;NG-NI;Niger;state;9.081999;8.675277000000051;NG
NG-OG;NG-OG;Ogun;state;;;NG
NG-ON;NG-ON;Ondo;state;7.088721;4.838762999999972;NG
NG-OS;NG-OS;Osun;state;7.983333;5.083333000000039;NG
NG-OY;NG-OY;Oyo;state;7.837154;3.9346520000000282;NG
NG-PL;NG-PL;Plateau;state;9.2350817;9.723267299999975;NG
NG-RI;NG-RI;Rivers;state;;;NG
NG-SO;NG-SO;Sokoto;state;13.0666667;5.233333300000027;NG
NG-TA;NG-TA;Taraba;state;;;NG
NG-YO;NG-YO;Yobe;state;;;NG
NG-ZA;NG-ZA;Zamfara;state;;;NG
NI;NI;Nicaragua;country;12.865416;-85.20722899999998;
NI-BO;NI-BO;Boaco;department;12.47091;-85.659737;NI
NI-CA;NI-CA;Carazo;department;11.7274729;-86.21584970000004;NI
NI-CI;NI-CI;Chinandega;department;12.62439;-87.12978399999997;NI
NI-CO;NI-CO;Chontales;department;11.9394717;-85.18940450000002;NI
NI-ES;NI-ES;Estelí;department;13.08676;-86.35549900000001;NI
NI-GR;NI-GR;Granada;department;11.92799;-85.95986199999999;NI
NI-JI;NI-JI;Jinotega;department;13.09146;-86.00023699999997;NI
NI-LE;NI-LE;León;department;12.4326;-86.88133199999999;NI
NI-MD;NI-MD;Madriz;department;40.4702826;-3.666906299999937;NI
NI-MN;NI-MN;Managua;department;12.1363889;-86.2513889;NI
NI-MS;NI-MS;Masaya;department;11.96859;-86.094582;NI
NI-MT;NI-MT;Matagalpa;department;12.92081;-85.91735799999998;NI
NI-NS;NI-NS;Nueva Segovia;department;13.7894404;-86.01215730000001;NI
NI-SJ;NI-SJ;Río San Juan;department;20.3551186;-102.01428609999999;NI
NI-RI;NI-RI;Rivas;department;11.4333333;-85.83333329999999;NI
NI-AN;NI-AN;Atlántico Norte;autonomous region;;;NI
NI-AS;NI-AS;Atlántico Sur;autonomous region;8.3076553;-62.71929639999996;NI
NL;NL;Netherlands;country;52.132633;5.2912659999999505;
NL-DR;NL-DR;Drenthe;province;52.9476012;6.623058600000036;NL
NL-FL;NL-FL;Flevoland;province;52.5279781;5.595350800000006;NL
NL-FR;NL-FR;Friesland;province;53.1641642;5.781754200000023;NL
NL-GE;NL-GE;Gelderland;province;52.045155;5.871823400000039;NL
NL-GR;NL-GR;Groningen;province;53.2193835;6.566501799999969;NL
NL-LI;NL-LI;Limburg;province;50.9738973;5.341967699999941;NL
NL-NB;NL-NB;Noord-Brabant;province;51.4826537;5.232168699999988;NL
NL-NH;NL-NH;Noord-Holland;province;52.3910158;4.911270899999977;NL
NL-OV;NL-OV;Overijssel;province;52.4387814;6.501641100000029;NL
NL-UT;NL-UT;Utrecht;province;52.0901422;5.109664899999984;NL
NL-ZE;NL-ZE;Zeeland;province;51.4940309;3.849681499999974;NL
NL-ZH;NL-ZH;Zuid-Holland;province;51.9053885;4.403839500000004;NL
NO;NO;Norway;country;60.472024;8.46894599999996;
NO-02;NO-02;Akershus;county;59.9198022;10.754524599999968;NO
NO-09;NO-09;Aust-Agder;county;58.3661796;8.59473539999999;NO
NO-06;NO-06;Buskerud;county;59.7513261;10.151991400000043;NO
NO-20;NO-20;Finnmark;county;52.1362078;5.432760700000017;NO
NO-04;NO-04;Hedmark;county;60.7922226;11.034736599999974;NO
NO-12;NO-12;Hordaland;county;51.9357508;4.59849209999993;NO
NO-15;NO-15;Møre og Romsdal;county;62.6228509;7.171365100000003;NO
NO-18;NO-18;Nordland;county;67.6916702;12.70194760000004;NO
NO-17;NO-17;Nord-Trøndelag;county;64.8613357;11.23296240000002;NO
NO-05;NO-05;Oppland;county;51.9364031;4.598902800000019;NO
NO-03;NO-03;Oslo;county;59.9138688;10.752245399999993;NO
NO-11;NO-11;Rogaland;county;51.9365166;4.5971002;NO
